sampleID	stn	lat	lon	obstime	Salin	Temp	chla	Ptot	Ntot	PO4	pH	NH4	NO3	dist	stnDepth
3627	114	60.082	25.125	1996-09-10	5.169	15.77	5.3	0.51	25.571	0.039	8.1	0.422	0.071	8515	47
6286	18	60.149	25.001	1996-09-10	5.185	14.8	7.6	1.822	36.072	1.146	7.8	4.214	1.071	1463	17
5295	125	60.098	24.892	1996-09-11	5.195	15.25	7.6	0.758	60.357	0.146	8	29.286	4	5727	28
5296	125	60.098	24.892	1996-09-11	5.24	15.25	7.4	0.758	46.072	0.178	8	17.75	2.679	5727	28
16294	4	60.193	24.991	1996-09-11	3.92	12.9	41	1.919	54.643	0.323	8.1	0.214	6.464	329	2.5
3105	147	60.081	24.737	1996-09-24	NA	NA	4.7	NA	NA	NA	NA	NA	NA	3262	27
3628	114	60.082	25.125	1996-09-24	5.013	13.2	4.2	0.7	26.714	0.2	7.89	2	0.571	8515	47
5297	125	60.098	24.892	1996-09-24	NA	NA	3.6	NA	NA	NA	NA	NA	NA	5727	28
5298	125	60.098	24.892	1996-09-24	NA	NA	4.4	NA	NA	NA	NA	NA	NA	5727	28
3634	114	60.082	25.125	1997-06-16	4.931	15.77	2.4	0.739	25.357	0.081	8.8	0.229	0.336	8515	47
3111	147	60.081	24.737	1997-06-17	5.215	15	7.5	0.694	24.643	0.064	8.7	0.143	0.429	3262	27
5311	125	60.098	24.892	1997-06-17	5.325	15.1	4.9	0.79	26.428	0.097	8.7	0.178	0.393	5727	28
5312	125	60.098	24.892	1997-06-17	5.33	15.05	5.1	0.79	26.072	0.097	8.7	0.143	0.358	5727	28
3112	147	60.081	24.737	1997-06-30	NA	NA	5.1	NA	NA	NA	8.7	NA	NA	3262	27
5313	125	60.098	24.892	1997-06-30	NA	NA	6.8	NA	NA	NA	8.6	NA	NA	5727	28
5314	125	60.098	24.892	1997-06-30	NA	NA	6.7	NA	NA	NA	NA	NA	NA	5727	28
3635	114	60.082	25.125	1997-07-01	4.652	16.73	5.1	0.806	27.643	0.065	8.65	0.193	NA	8515	47
5315	125	60.098	24.892	1997-07-14	4.995	18.05	10.3	1	34.286	0.032	8.7	1.036	0.322	5727	28
5316	125	60.098	24.892	1997-07-14	5	18	9	0.968	33.214	0.016	8.7	1	0.286	5727	28
3636	114	60.082	25.125	1997-07-15	4.995	18.21	9.9	1.516	17.928	0.048	8.7	0.3	0.228	8515	47
3113	147	60.081	24.737	1997-07-16	5.06	18	9.2	0.887	32.143	0.032	8.7	0.143	0.822	3262	27
3114	147	60.081	24.737	1997-07-30	NA	NA	3.8	NA	NA	NA	7.9	NA	NA	3262	27
3637	114	60.082	25.125	1997-07-30	4.972	13.75	4.7	0.903	27.928	0.339	8.17	3.3	NA	8515	47
5317	125	60.098	24.892	1997-07-30	NA	NA	6	NA	NA	NA	8.2	NA	NA	5727	28
5318	125	60.098	24.892	1997-07-30	NA	NA	3.8	NA	NA	NA	NA	NA	NA	5727	28
5319	125	60.098	24.892	1997-08-11	5.055	20.4	9.9	0.79	33.928	0.048	8.55	0.643	0.608	5727	28
5320	125	60.098	24.892	1997-08-11	5.195	16.45	6.2	0.71	30	0.129	8.3	1.643	0.608	5727	28
3638	114	60.082	25.125	1997-08-12	4.956	20.78	6.5	0.784	31.357	0.042	8.6	0	0.057	8515	47
3115	147	60.081	24.737	1997-08-13	5.33	15.55	9.3	0.935	30.357	0.21	8.15	0.965	0.464	3262	27
3116	147	60.081	24.737	1997-08-25	NA	NA	5.1	NA	NA	NA	7.9	NA	NA	3262	27
3639	114	60.082	25.125	1997-08-25	5.015	16.64	4.4	0.694	24.214	0.065	8.09	0.178	NA	8515	47
5321	125	60.098	24.892	1997-08-25	NA	NA	7.1	NA	NA	NA	8.1	NA	NA	5727	28
5322	125	60.098	24.892	1997-08-25	NA	NA	4	NA	NA	NA	NA	NA	NA	5727	28
3117	147	60.081	24.737	1997-09-08	5.02	16.95	5.5	0.629	27.143	0.161	8.15	0.965	0.358	3262	27
3640	114	60.082	25.125	1997-09-09	5.01	16.58	6.7	0.713	29.642	0.123	8.2	0.657	0.322	8515	47
5323	125	60.098	24.892	1997-09-09	5.045	16.8	7	0.629	30.715	0.162	8.1	0.678	0.322	5727	28
5324	125	60.098	24.892	1997-09-09	5.04	16.75	6.3	0.661	31.072	0.129	8.1	0.75	0.322	5727	28
3118	147	60.081	24.737	1997-09-24	NA	NA	1.6	NA	NA	NA	7.7	NA	NA	3262	27
3641	114	60.082	25.125	1997-09-24	5.94	6.6	4.4	1.029	22.072	0.597	7.72	0.278	NA	8515	47
5325	125	60.098	24.892	1997-09-24	NA	NA	2	NA	NA	NA	7.6	NA	NA	5727	28
5326	125	60.098	24.892	1997-09-24	NA	NA	1.8	NA	NA	NA	NA	NA	NA	5727	28
3122	147	60.081	24.737	1998-06-01	NA	NA	1.3	NA	NA	NA	8.2	NA	NA	3262	27
3645	114	60.082	25.125	1998-06-01	5.422	7.59	3.2	1.049	25.857	0.226	8.07	0.343	NA	8515	47
5333	125	60.098	24.892	1998-06-01	NA	NA	2.1	NA	NA	NA	8.2	NA	NA	5727	28
5334	125	60.098	24.892	1998-06-01	NA	NA	1.6	NA	NA	NA	NA	NA	NA	5727	28
18416	111	60.194	25.195	1998-06-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	690	13
18498	113	60.239	25.232	1998-06-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	702	7
19514	174	60.219	25.203	1998-06-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	713	10.5
19543	180	60.204	25.22	1998-06-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687	16.2
3646	114	60.082	25.125	1998-06-15	5.47	11.47	3.8	0.545	23.072	0.113	8.3	0.15	0.228	8515	47
19515	174	60.219	25.203	1998-06-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	713	10.5
19544	180	60.204	25.22	1998-06-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687	16.2
3123	147	60.081	24.737	1998-06-16	5.49	12.35	6.3	0.726	31.785	0.113	8.2	0.143	0.5	3262	27
5335	125	60.098	24.892	1998-06-16	5.48	11.8	5.3	0.613	29.286	0.065	8.3	0.143	0.357	5727	28
5336	125	60.098	24.892	1998-06-16	5.48	11.65	5.4	0.661	29.286	0.113	8.25	0.178	0.286	5727	28
3124	147	60.081	24.737	1998-06-29	NA	NA	7.2	NA	NA	NA	8.4	NA	NA	3262	27
5337	125	60.098	24.892	1998-06-29	5.38	14.1	6.5	0.855	32.5	0.113	8.4	0.75	0.892	5727	28
3647	114	60.082	25.125	1998-06-30	5.42	13.43	3.5	0.752	21.572	0.171	8.32	0.236	NA	8515	47
18417	111	60.194	25.195	1998-06-30	NA	NA	5.3	NA	NA	NA	NA	NA	NA	690	13
18499	113	60.239	25.232	1998-06-30	NA	NA	6.1	NA	NA	NA	NA	NA	NA	702	7
19516	174	60.219	25.203	1998-06-30	NA	NA	NA	NA	NA	NA	NA	NA	NA	713	10.5
19545	180	60.204	25.22	1998-06-30	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687	16.2
3125	147	60.081	24.737	1998-07-13	5.39	16.85	8.6	0.742	26.072	0.081	8.45	0.107	0	3262	27
3648	114	60.082	25.125	1998-07-14	5.223	16.38	6.5	0.555	25.143	0.032	8.52	0.178	0.035	8515	47
5338	125	60.098	24.892	1998-07-15	5.33	16.1	9	0.726	26.429	0.081	8.4	0.107	0.214	5727	28
5339	125	60.098	24.892	1998-07-15	5.325	16.05	6.5	0.903	26.786	0.113	8.4	0.107	0.214	5727	28
18418	111	60.194	25.195	1998-07-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	690	13
18500	113	60.239	25.232	1998-07-17	NA	NA	6.5	NA	NA	NA	NA	NA	NA	702	7
19517	174	60.219	25.203	1998-07-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	713	10.5
19546	180	60.204	25.22	1998-07-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687	16.2
3126	147	60.081	24.737	1998-07-28	NA	NA	0.8	NA	NA	NA	7.5	NA	NA	3262	27
3649	114	60.082	25.125	1998-07-28	5.752	11.16	2.6	0.9	21.357	0.303	7.74	0.228	NA	8515	47
5340	125	60.098	24.892	1998-07-28	NA	NA	1.4	NA	NA	NA	7.7	NA	NA	5727	28
5341	125	60.098	24.892	1998-07-28	NA	NA	2.8	NA	NA	NA	NA	NA	NA	5727	28
18419	111	60.194	25.195	1998-07-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	690	13
18501	113	60.239	25.232	1998-07-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	702	7
19518	174	60.219	25.203	1998-07-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	713	10.5
19547	180	60.204	25.22	1998-07-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687	16.2
5342	125	60.098	24.892	1998-08-10	5.65	12.5	4.8	0.952	22.143	0.355	7.9	0.071	0.286	5727	28
5343	125	60.098	24.892	1998-08-10	5.68	12.1	3.1	0.823	21.429	0.355	7.85	0.107	0.072	5727	28
3650	114	60.082	25.125	1998-08-11	5.925	14.64	5.2	0.703	22.429	0.119	8.2	0.093	0.021	8515	47
3127	147	60.081	24.737	1998-08-13	5.35	14.75	10.3	0.935	26.786	0.081	8.3	0.143	0.107	3262	27
18420	111	60.194	25.195	1998-08-18	5.36	14.4	8.9	1.032	24.286	NA	7.9	NA	NA	690	13
18502	113	60.239	25.232	1998-08-18	5.35	15	11.4	1.452	28.571	0.323	7.8	0.071	0.143	702	7
19519	174	60.219	25.203	1998-08-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	713	10.5
19548	180	60.204	25.22	1998-08-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687	16.2
3128	147	60.081	24.737	1998-08-25	NA	NA	5.8	NA	NA	NA	7.9	NA	NA	3262	27
3651	114	60.082	25.125	1998-08-25	5.65	14.77	7.1	0.961	24.071	0.29	8.05	0.214	NA	8515	47
5344	125	60.098	24.892	1998-08-25	NA	NA	9.6	NA	NA	NA	8	NA	NA	5727	28
5345	125	60.098	24.892	1998-08-25	NA	NA	5.5	NA	NA	NA	NA	NA	NA	5727	28
4435	142	59.945	25.046	1998-09-03	NA	NA	NA	NA	NA	NA	NA	NA	NA	23590	71
3129	147	60.081	24.737	1998-09-07	5.505	14.4	6.3	0.935	25.715	0.387	8	0.143	0.107	3262	27
3652	114	60.082	25.125	1998-09-08	5.486	15	5.2	0.655	23.572	0.258	8.1	0.071	0.336	8515	47
5346	125	60.098	24.892	1998-09-09	5.445	14.65	6.4	0.871	24.286	0.387	7.95	0.214	0.464	5727	28
5347	125	60.098	24.892	1998-09-09	5.435	14.6	6.5	0.871	23.928	0.419	7.95	0.25	0.393	5727	28
18421	111	60.194	25.195	1998-09-15	5.18	15.4	8.5	1.161	27.857	0.613	7.9	0.857	0.5	690	13
18503	113	60.239	25.232	1998-09-15	NA	NA	9.3	NA	NA	NA	NA	NA	NA	702	7
19520	174	60.219	25.203	1998-09-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	713	10.5
19549	180	60.204	25.22	1998-09-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687	16.2
3653	114	60.082	25.125	1998-09-22	5.563	14.7	4.7	0.865	23.428	0.355	7.87	1.393	NA	8515	47
3130	147	60.081	24.737	1998-09-23	NA	NA	4.1	NA	NA	NA	7.6	NA	NA	3262	27
5348	125	60.098	24.892	1998-09-23	NA	NA	6.5	NA	NA	NA	7.7	NA	NA	5727	28
5349	125	60.098	24.892	1998-09-23	NA	NA	6.1	NA	NA	NA	NA	NA	NA	5727	28
3658	114	60.082	25.125	1999-06-07	5.5	8.96	2.5	0.513	22.571	0.132	8.38	0.071	0.178	8515	47
6291	18	60.149	25.001	1999-06-07	5.335	8.95	3.8	0.645	23.928	0.146	8.1	0.107	0.143	1463	17
5358	125	60.098	24.892	1999-06-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	5727	28
5359	125	60.098	24.892	1999-06-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	5727	28
16298	4	60.193	24.991	1999-06-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	329	2.5
17752	87	60.193	24.848	1999-06-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	423	3.5
3135	147	60.081	24.737	1999-06-10	5.69	9.25	4.2	0.839	24.643	0.258	8.1	0.178	0.322	3262	27
18583	117	60.142	24.725	1999-06-10	5.455	14.15	4.8	1.016	26.071	0.452	7.75	0.25	0.143	561	3.5
3659	114	60.082	25.125	1999-06-28	5.36	17.84	4.3	0.587	22.714	0.087	8.37	0.143	NA	8515	47
16299	4	60.193	24.991	1999-06-28	NA	NA	49.5	NA	NA	NA	8.6	NA	NA	329	2.5
3136	147	60.081	24.737	1999-06-30	NA	NA	7.7	NA	NA	NA	8.3	NA	NA	3262	27
5360	125	60.098	24.892	1999-06-30	NA	NA	8.8	NA	NA	NA	8.4	NA	NA	5727	28
5361	125	60.098	24.892	1999-06-30	NA	NA	5.9	NA	NA	NA	NA	NA	NA	5727	28
17753	87	60.193	24.848	1999-06-30	NA	NA	8.1	NA	NA	NA	7.8	NA	NA	423	3.5
18584	117	60.142	24.725	1999-06-30	NA	NA	5.4	NA	NA	NA	7.8	NA	NA	561	3.5
3137	147	60.081	24.737	1999-07-12	5.59	12.9	3.4	0.677	23.215	0.258	8	0.107	0.107	3262	27
17754	87	60.193	24.848	1999-07-12	5.18	22.1	15.8	2.129	43.214	0.645	7.95	0.464	0.071	423	3.5
18585	117	60.142	24.725	1999-07-12	5.565	16.5	4.5	1.016	26.786	0.306	7.7	0.286	0	561	3.5
3660	114	60.082	25.125	1999-07-13	5.532	13.37	4.7	0.442	23	0.113	8.2	0.071	0.057	8515	47
6292	18	60.149	25.001	1999-07-13	5.42	14.15	4.1	0.839	23.214	0.29	8	0.071	0	1463	17
16300	4	60.193	24.991	1999-07-13	3.795	21.7	26.3	1.581	46.071	0.194	8.65	0.107	0	329	2.5
5362	125	60.098	24.892	1999-07-14	5.635	10.55	5.3	0.694	25	0.29	8.05	0.178	0.143	5727	28
5363	125	60.098	24.892	1999-07-14	5.6	13.75	5.2	0.452	24.643	0.097	8.25	0.107	0.143	5727	28
3138	147	60.081	24.737	1999-07-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	3262	27
5364	125	60.098	24.892	1999-07-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	5727	28
5365	125	60.098	24.892	1999-07-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	5727	28
16301	4	60.193	24.991	1999-07-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	329	2.5
17755	87	60.193	24.848	1999-07-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	423	3.5
18586	117	60.142	24.725	1999-07-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	561	3.5
3661	114	60.082	25.125	1999-07-27	5.522	8.28	2.9	0.874	22.214	0.426	7.6	0.336	NA	8515	47
6293	18	60.149	25.001	1999-07-27	NA	15.4	6.5	NA	NA	NA	7.8	NA	NA	1463	17
3139	147	60.081	24.737	1999-08-09	5.42	16.15	6.7	0.532	25.358	0	8.5	0.107	0.071	3262	27
18587	117	60.142	24.725	1999-08-09	5.59	17	6	1.065	26.071	0.387	7.75	0.179	0.071	561	3.5
3662	114	60.082	25.125	1999-08-10	5.53	17.7	6.2	0.468	25.214	0.029	8.5	0.143	0.207	8515	47
6294	18	60.149	25.001	1999-08-10	5.36	15.55	5.7	0.887	25	0.355	8	0.25	0.143	1463	17
16302	4	60.193	24.991	1999-08-10	4.215	17.1	37.3	1.694	42.857	0.242	7.9	0.107	0.071	329	2.5
5366	125	60.098	24.892	1999-08-12	5.395	16.95	9.6	0.742	29.643	0.065	8.4	0.143	0.75	5727	28
5367	125	60.098	24.892	1999-08-12	5.385	16.85	5.1	0.71	28.928	0.081	8.4	0.214	0.535	5727	28
17756	87	60.193	24.848	1999-08-12	5.27	18.45	19.2	1.806	42.857	0.323	8.05	0.357	0.071	423	3.5
4436	142	59.945	25.046	1999-08-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	23590	71
3663	114	60.082	25.125	1999-08-23	5.34	17.6	5.7	0.565	25.786	0.065	8.04	0.193	NA	8515	47
3140	147	60.081	24.737	1999-08-25	NA	16.8	7.9	NA	NA	NA	8.3	NA	NA	3262	27
5368	125	60.098	24.892	1999-08-25	NA	17	8.9	NA	NA	NA	8.3	NA	NA	5727	28
5369	125	60.098	24.892	1999-08-25	NA	NA	10.8	NA	NA	NA	NA	NA	NA	5727	28
6295	18	60.149	25.001	1999-08-25	NA	16.6	5.2	NA	NA	NA	7.8	NA	NA	1463	17
16303	4	60.193	24.991	1999-08-25	NA	16.3	27.2	NA	NA	NA	8	NA	NA	329	2.5
17757	87	60.193	24.848	1999-08-25	NA	16.6	24.6	NA	NA	NA	8.2	NA	NA	423	3.5
18588	117	60.142	24.725	1999-08-25	NA	16.7	7.5	NA	NA	NA	7.8	NA	NA	561	3.5
3141	147	60.081	24.737	1999-09-13	5.6	14.7	6.2	0.661	26.428	0.178	8.1	0.25	1.071	3262	27
6296	18	60.149	25.001	1999-09-13	5.345	14.2	8.9	0.887	25.714	0.161	8.2	0.107	0.107	1463	17
16304	4	60.193	24.991	1999-09-13	3.735	14.8	23	1.468	51.429	0.194	8	0.107	10	329	2.5
17758	87	60.193	24.848	1999-09-13	5.24	16.6	24.9	2.516	46.786	0.758	8.15	0.107	0.036	423	3.5
18589	117	60.142	24.725	1999-09-13	5.56	14.75	5.3	1.177	26.429	0.468	7.7	0	0.107	561	3.5
3664	114	60.082	25.125	1999-09-14	5.239	16.23	3.6	0.468	25.5	0.032	8.3	0.071	0.143	8515	47
5370	125	60.098	24.892	1999-09-16	5.405	15.4	6.4	0.548	24.643	0.032	8.25	0.143	0.357	5727	28
5371	125	60.098	24.892	1999-09-16	5.415	15.35	6.2	0.532	24.286	0.032	8.25	0.107	0.393	5727	28
3142	147	60.081	24.737	1999-09-27	NA	14.9	6.5	NA	NA	NA	8.1	NA	NA	3262	27
5372	125	60.098	24.892	1999-09-27	NA	14.7	7.7	NA	NA	NA	8.1	NA	NA	5727	28
5373	125	60.098	24.892	1999-09-27	NA	NA	7.6	NA	NA	NA	NA	NA	NA	5727	28
17759	87	60.193	24.848	1999-09-27	NA	12.6	19.4	NA	NA	NA	7.9	NA	NA	423	3.5
18590	117	60.142	24.725	1999-09-27	NA	12.8	6.9	NA	NA	NA	7.9	NA	NA	561	3.5
3665	114	60.082	25.125	1999-09-28	4.54	14.7	11.1	0.565	26.286	0.065	8.09	0.143	NA	8515	47
6297	18	60.149	25.001	1999-09-28	NA	14.1	20	NA	NA	NA	8	NA	NA	1463	17
16305	4	60.193	24.991	1999-09-28	NA	12.2	16.3	NA	NA	NA	7.6	NA	NA	329	2.5
5383	125	60.098	24.892	2000-06-12	5.175	10.9	4.1	0.452	33.928	0.065	8.2	0.214	0.214	5727	28
5384	125	60.098	24.892	2000-06-12	5.17	10.15	4.2	0.484	23.928	0.081	8.15	0.25	0.286	5727	28
3672	114	60.082	25.125	2000-06-13	5.18	8.9	3.4	0.581	28.572	0.129	8.2	0.322	0.178	8515	47
16310	4	60.193	24.991	2000-06-13	2.165	15.8	69.7	1.548	69.286	0.5	8.75	0.464	18.5	329	2.5
16519	25	60.193	25.087	2000-06-13	NA	14.3	5.3	NA	NA	NA	NA	NA	NA	331	5
3148	147	60.081	24.737	2000-06-15	5.49	8.2	2.4	0.694	23.215	0.322	7.95	0.357	0.714	3262	27
17764	87	60.193	24.848	2000-06-15	4.615	15.9	13.3	1.726	33.214	0.645	7.9	0.179	0	423	3.5
3673	114	60.082	25.125	2000-06-27	5.14	12.55	1.9	0.597	23.928	0.065	8.4	0.143	NA	8515	47
16311	4	60.193	24.991	2000-06-27	NA	19.2	32.9	NA	NA	NA	8.2	NA	NA	329	2.5
16520	25	60.193	25.087	2000-06-27	NA	18.5	5.7	NA	NA	NA	NA	NA	NA	331	5
3149	147	60.081	24.737	2000-06-28	NA	14.7	2.7	NA	NA	NA	8.4	NA	NA	3262	27
5385	125	60.098	24.892	2000-06-28	NA	14.1	2.5	NA	NA	NA	8.4	NA	NA	5727	28
5386	125	60.098	24.892	2000-06-28	NA	NA	3.8	NA	NA	NA	NA	NA	NA	5727	28
17765	87	60.193	24.848	2000-06-28	NA	19.4	10.9	NA	NA	NA	8.1	NA	NA	423	3.5
3150	147	60.081	24.737	2000-07-10	5.3	15.55	3.9	0.484	21.786	0.097	8.4	0.071	0.071	3262	27
17766	87	60.193	24.848	2000-07-10	4.88	21.2	21.6	1.371	36.786	0.548	7.9	0.143	0.179	423	3.5
5387	125	60.098	24.892	2000-07-11	5.27	16.3	5.9	0.5	25.715	0.13	8.5	0.071	0.071	5727	28
5388	125	60.098	24.892	2000-07-11	5.27	15.55	5.2	0.484	25.357	0.162	8.45	0.071	0.071	5727	28
3674	114	60.082	25.125	2000-07-12	5.095	17.1	7.1	0.5	26.072	0.113	8.7	0.071	0.071	8515	47
16312	4	60.193	24.991	2000-07-12	2	21.7	36.2	1.823	78.571	0.5	8.1	0.429	28.214	329	2.5
16521	25	60.193	25.087	2000-07-12	NA	21	7.3	NA	NA	NA	NA	NA	NA	331	5
3151	147	60.081	24.737	2000-07-24	NA	18.1	12.6	NA	NA	NA	8.5	NA	NA	3262	27
3675	114	60.082	25.125	2000-07-24	4.935	17.65	9.3	0.855	29.285	0.105	8.5	0.178	NA	8515	47
5389	125	60.098	24.892	2000-07-24	NA	18.1	15.2	NA	NA	NA	8.5	NA	NA	5727	28
5390	125	60.098	24.892	2000-07-24	NA	NA	12.6	NA	NA	NA	NA	NA	NA	5727	28
16313	4	60.193	24.991	2000-07-24	NA	20.9	43.3	NA	NA	NA	8.4	NA	NA	329	2.5
17767	87	60.193	24.848	2000-07-24	NA	21.2	26.2	NA	NA	NA	8.3	NA	NA	423	3.5
16522	25	60.193	25.087	2000-07-25	NA	20	10.6	NA	NA	NA	NA	NA	NA	331	5
16314	4	60.193	24.991	2000-08-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	329	2.5
17768	87	60.193	24.848	2000-08-07	NA	19.6	24.9	NA	NA	NA	8.1	NA	NA	423	3.5
3152	147	60.081	24.737	2000-08-10	NA	13.2	5.1	NA	NA	NA	7.9	NA	NA	3262	27
3676	114	60.082	25.125	2000-08-10	5.14	14.56	7.1	0.636	24.786	0.213	8.07	0.157	0.5	8515	47
5391	125	60.098	24.892	2000-08-10	NA	14.4	7	NA	NA	NA	7.9	NA	NA	5727	28
5392	125	60.098	24.892	2000-08-10	NA	NA	5.7	NA	NA	NA	NA	NA	NA	5727	28
3677	114	60.082	25.125	2000-08-21	5.335	14.95	4.2	0.42	21.786	0.105	8.1	0.107	0.178	8515	47
16315	4	60.193	24.991	2000-08-21	1.695	18.7	114.6	2.032	78.214	0.21	8.55	0.214	15.714	329	2.5
5393	125	60.098	24.892	2000-08-22	5.43	13.7	3.7	0.436	20.714	0.113	8	0.107	0.071	5727	28
5394	125	60.098	24.892	2000-08-22	5.45	13	3.2	0.516	20.714	0.194	7.9	0.214	0.357	5727	28
17769	87	60.193	24.848	2000-08-22	4.81	18.75	21.3	1.532	40	0.339	8.1	0.714	0.036	423	3.5
3153	147	60.081	24.737	2000-08-23	5.455	13.4	6.4	0.565	24.285	0.161	7.95	0.143	1.357	3262	27
16523	25	60.193	25.087	2000-08-24	NA	15.6	7.9	NA	NA	NA	NA	NA	NA	331	5
4437	142	59.945	25.046	2000-08-28	NA	NA	NA	NA	NA	NA	NA	NA	NA	23590	71
3678	114	60.082	25.125	2000-09-04	5.35	16.7	4.8	0.597	26.786	0.065	8.2	0.143	NA	8515	47
16316	4	60.193	24.991	2000-09-04	NA	15.6	34.6	NA	NA	NA	7.7	NA	NA	329	2.5
3154	147	60.081	24.737	2000-09-05	NA	15.3	5.1	NA	NA	NA	8.13	NA	NA	3262	27
5395	125	60.098	24.892	2000-09-05	NA	15.5	5.4	NA	NA	NA	8.06	NA	NA	5727	28
5396	125	60.098	24.892	2000-09-05	NA	NA	5.1	NA	NA	NA	NA	NA	NA	5727	28
17770	87	60.193	24.848	2000-09-05	NA	16	20.7	NA	NA	NA	7.82	NA	NA	423	3.5
16524	25	60.193	25.087	2000-09-12	NA	14.2	10.1	NA	NA	NA	NA	NA	NA	331	5
5397	125	60.098	24.892	2000-09-18	5.435	12.9	5.8	0.548	25	0.194	8	0.286	0.5	5727	28
5398	125	60.098	24.892	2000-09-18	5.44	12.85	7.5	0.548	22.5	0.194	8	0.25	0.429	5727	28
3679	114	60.082	25.125	2000-09-19	5.395	13.4	5	0.532	23.215	0.097	8.1	0.178	0.071	8515	47
16317	4	60.193	24.991	2000-09-19	3.835	11.45	35.1	1.226	49.643	0.194	8.05	0.321	8.75	329	2.5
3155	147	60.081	24.737	2000-09-20	5.435	12.8	5.9	0.677	30	0.242	8.1	0.178	3.25	3262	27
17771	87	60.193	24.848	2000-09-20	4.995	12.25	12.4	1.339	39.286	0.29	7.9	0.143	0	423	3.5
16525	25	60.193	25.087	2000-09-25	NA	12.1	7.8	NA	NA	NA	NA	NA	NA	331	5
16530	25	60.193	25.087	2001-06-05	NA	14.1	2.9	NA	NA	NA	NA	NA	NA	331	5
3160	147	60.081	24.737	2001-06-12	5.085	8.45	1.9	0.387	23.928	0.129	8	0.286	4.25	3262	27
5404	125	60.098	24.892	2001-06-12	5.02	8.6	3.2	0.339	21.786	0.032	8.25	0	0.071	5727	28
3685	114	60.082	25.125	2001-06-13	5	8.8	3.1	0.323	18.928	0.056	8.2	0.071	0.071	8515	47
3161	147	60.081	24.737	2001-06-25	NA	13	7.9	NA	NA	NA	8.4	NA	NA	3262	27
3686	114	60.082	25.125	2001-06-25	4.745	12.35	3.5	0.484	23.928	0.065	8.4	0.286	NA	8515	47
5405	125	60.098	24.892	2001-06-25	NA	13.1	6.5	NA	NA	NA	8.4	NA	NA	5727	28
3687	114	60.082	25.125	2001-07-09	4.88	18.45	2.1	0.355	26.428	0.04	8.45	0.107	0	8515	47
5406	125	60.098	24.892	2001-07-10	4.88	17.55	3.3	0.339	26.072	0.032	8.4	0.107	0	5727	28
16531	25	60.193	25.087	2001-07-11	NA	20.8	8.4	NA	NA	NA	NA	NA	NA	331	5
3162	147	60.081	24.737	2001-07-16	4.955	16.6	9.2	0.565	25	0.048	8.35	0.607	0.25	3262	27
3163	147	60.081	24.737	2001-07-23	NA	20.2	8.3	NA	NA	NA	8.5	NA	NA	3262	27
3688	114	60.082	25.125	2001-07-23	4.825	20.25	8.9	0.597	28.215	0.065	8.6	0.143	NA	8515	47
5407	125	60.098	24.892	2001-07-23	NA	20.2	8.1	NA	NA	NA	8.5	NA	NA	5727	28
16532	25	60.193	25.087	2001-07-25	NA	23.7	11.7	NA	NA	NA	NA	NA	NA	331	5
3164	147	60.081	24.737	2001-08-06	NA	15.2	4.2	NA	NA	NA	8	NA	NA	3262	27
3689	114	60.082	25.125	2001-08-06	4.955	17	4	0.484	26.072	0.065	8.25	0.143	NA	8515	47
5408	125	60.098	24.892	2001-08-06	NA	15.1	5.9	NA	NA	NA	8.2	NA	NA	5727	28
16533	25	60.193	25.087	2001-08-07	NA	19.4	11.1	NA	NA	NA	NA	NA	NA	331	5
5409	125	60.098	24.892	2001-08-20	5.22	13.7	5.2	0.645	29.285	0.146	8	0.214	1.429	5727	28
3165	147	60.081	24.737	2001-08-21	5.29	14.65	6.9	0.629	24.642	0.048	8.2	0.072	0	3262	27
3690	114	60.082	25.125	2001-08-22	5.375	16.6	5.4	0.597	26.785	0.008	8.3	0.143	0.178	8515	47
